# s  	mu_x  	mu_y  	beta_x  	beta_y  	alpha_x  	alpha_y  	D_x  	D_y  	Dp_x  	Dp_y
3.805383899999999812e+03 1.107447508999999997e+01 1.111921247999999984e+01 3.536481444999999724e+01 9.588240009000000441e+01 7.125574860000000177e-01 -1.764547349000000098e+00 4.774070170999999974e+00 0.000000000000000000e+00 -9.341229329000000359e-02 0.000000000000000000e+00
3.810811700000000201e+03 1.110103789000000063e+01 1.112755854999999983e+01 3.230501676000000089e+01 1.043709505000000064e+02 -6.277790974000000412e-01 1.869709317000000093e+00 4.515073598999999938e+00 0.000000000000000000e+00 6.714431871999999857e-02 0.000000000000000000e+00
3.817421699999999873e+03 1.112958562000000029e+01 1.113897279999999945e+01 4.248963093999999785e+01 8.152892214000000592e+01 -9.130270798999999826e-01 1.585900665999999903e+00 4.985342892000000248e+00 0.000000000000000000e+00 7.559500774999999839e-02 0.000000000000000000e+00
3.824061700000000201e+03 1.115121727000000007e+01 1.115381486000000066e+01 5.651711634000000117e+01 6.236403519000000273e+01 -1.199569697000000046e+00 1.300321113999999945e+00 5.513738460999999980e+00 0.000000000000000000e+00 8.404569677999999822e-02 0.000000000000000000e+00
3.830711699999999837e+03 1.116756978999999994e+01 1.117341880999999937e+01 7.437957161999999300e+01 4.697403961999999922e+01 -1.486543858999999967e+00 1.013917632000000069e+00 6.099086432000000002e+00 0.000000000000000000e+00 9.249638579999999721e-02 0.000000000000000000e+00
3.837371700000000146e+03 1.118012037999999997e+01 1.119953630999999916e+01 9.609421521999999527e+01 3.538079094999999796e+01 -1.773949567000000060e+00 7.267762591999999966e-01 6.741555821000000392e+00 0.000000000000000000e+00 1.009470747999999946e-01 0.000000000000000000e+00
3.839329400000000078e+03 1.118324929999999995e+01 1.120870155000000068e+01 1.032053307999999987e+02 3.270071235000000343e+01 -1.858433116000000052e+00 6.422172551999999479e-01 6.939179910000000007e+00 0.000000000000000000e+00 1.009470747999999946e-01 0.000000000000000000e+00
3.849429399999999987e+03 1.119985235999999951e+01 1.125498246999999985e+01 8.181988178999999661e+01 4.213164126000000209e+01 1.585749765000000089e+00 -8.942846889000000132e-01 5.941683719000000252e+00 0.000000000000000000e+00 -1.408723946000000060e-01 0.000000000000000000e+00
3.856089399999999841e+03 1.121468403999999985e+01 1.127688629999999925e+01 6.260319900999999732e+01 5.593479645000000033e+01 1.299670276999999929e+00 -1.178153393000000104e+00 5.029934395999999808e+00 0.000000000000000000e+00 -1.324217055999999948e-01 0.000000000000000000e+00
3.856479400000000169e+03 1.121568360999999925e+01 1.127798693000000085e+01 6.159598970999999779e+01 5.686024976000000208e+01 1.282917687000000084e+00 -1.194803811000000104e+00 4.978289929999999863e+00 0.000000000000000000e+00 -1.324217055999999948e-01 0.000000000000000000e+00
3.862739399999999932e+03 1.123419941000000044e+01 1.129342396999999920e+01 4.721732855999999856e+01 7.348765581000000680e+01 1.014020342000000019e+00 -1.461236621999999929e+00 4.175790249000000287e+00 0.000000000000000000e+00 -1.239710165000000031e-01 0.000000000000000000e+00
3.869379399999999805e+03 1.126007242999999924e+01 1.130610075000000059e+01 3.564513142999999928e+01 9.476789752999999905e+01 7.287999611000000044e-01 -1.743449524000000084e+00 3.379082266999999806e+00 0.000000000000000000e+00 -1.155203275000000057e-01 0.000000000000000000e+00
3.874807099999999991e+03 1.128647551000000071e+01 1.131454491999999945e+01 3.243507958000000002e+01 1.031577139000000045e+02 -6.177257864999999848e-01 1.847332884000000064e+00 2.918373823000000034e+00 0.000000000000000000e+00 -8.837292208999999663e-03 0.000000000000000000e+00
3.881417100000000119e+03 1.131497457000000040e+01 1.132609240999999933e+01 4.246236307000000210e+01 8.059848415999999816e+01 -8.992782025000000123e-01 1.565494538000000047e+00 2.886410321000000057e+00 0.000000000000000000e+00 -3.866031797999999872e-04 0.000000000000000000e+00
3.888057099999999991e+03 1.133665852999999935e+01 1.134110152999999954e+01 5.628261575999999877e+01 6.169141289000000228e+01 -1.182108479999999906e+00 1.281900446999999943e+00 2.910293647000000039e+00 0.000000000000000000e+00 8.064085849999999556e-03 0.000000000000000000e+00
3.894707100000000082e+03 1.135309978999999991e+01 1.136090624999999932e+01 7.388811549999999784e+01 4.653315768000000219e+01 -1.465364711999999958e+00 9.974910004000000496e-01 2.990369559999999982e+00 0.000000000000000000e+00 1.651477487999999938e-02 0.000000000000000000e+00
3.901367099999999937e+03 1.136574489000000021e+01 1.138723685999999979e+01 9.529585763000000043e+01 3.514538411000000195e+01 -1.749046898000000017e+00 7.123516466999999519e-01 3.126807074999999880e+00 0.000000000000000000e+00 2.496546390999999920e-02 0.000000000000000000e+00
3.902513300000000072e+03 1.136761963999999914e+01 1.139254887999999966e+01 9.936133349000000692e+01 3.356873920000000311e+01 -1.797869743999999992e+00 6.631891933000000350e-01 3.155422489000000219e+00 0.000000000000000000e+00 2.496546390999999920e-02 0.000000000000000000e+00
3.910968800000000101e+03 1.138105919000000021e+01 1.143307268000000043e+01 8.896186222999999416e+01 3.798290235999999709e+01 1.682582677999999943e+00 -8.012087830999999882e-01 2.720313656000000080e+00 0.000000000000000000e+00 -8.811606633000000632e-02 0.000000000000000000e+00
3.920474799999999959e+03 1.140167740000000052e+01 1.146578300000000006e+01 6.086406851999999645e+01 5.712176553999999840e+01 1.273212999999999928e+00 -1.212136807000000038e+00 1.882682329999999959e+00 0.000000000000000000e+00 -8.811606633000000632e-02 0.000000000000000000e+00
3.926734800000000178e+03 1.142042599000000003e+01 1.148113232000000039e+01 4.661117950999999948e+01 7.398711579999999799e+01 1.003633393999999956e+00 -1.481912528000000062e+00 1.357532653000000034e+00 0.000000000000000000e+00 -7.966537730000000650e-02 0.000000000000000000e+00
3.927114799999999832e+03 1.142173419000000045e+01 1.148194355999999949e+01 4.585463663000000167e+01 7.511960704999999905e+01 9.872689424999999686e-01 -1.498327610000000032e+00 1.327259809999999929e+00 0.000000000000000000e+00 -7.966537730000000650e-02 0.000000000000000000e+00
3.933374800000000050e+03 1.144664071000000050e+01 1.149371320999999924e+01 3.518172466000000043e+01 9.556545196000000431e+01 7.176893372999999521e-01 -1.767665330000000035e+00 8.550108184000000389e-01 0.000000000000000000e+00 -7.121468827000000668e-02 0.000000000000000000e+00
3.938802499999999782e+03 1.147337781999999962e+01 1.150208283000000087e+01 3.205383992000000148e+01 1.041253059999999948e+02 -6.162747705000000131e-01 1.856053747999999892e+00 5.026953269999999696e-01 0.000000000000000000e+00 -5.013464170000000303e-02 0.000000000000000000e+00
3.945412499999999909e+03 1.150217853000000012e+01 1.151351632999999985e+01 4.208163528000000042e+01 8.144690642999999852e+01 -9.008066583999999599e-01 1.574802301000000071e+00 1.977594182000000089e-01 0.000000000000000000e+00 -4.168395267000000320e-02 0.000000000000000000e+00
3.952052499999999782e+03 1.152402758999999932e+01 1.152836010999999949e+01 5.594205889999999926e+01 6.241233121999999867e+01 -1.186629930999999916e+00 1.291794909000000047e+00 -5.256858353999999817e-02 0.000000000000000000e+00 -3.323326364000000338e-02 0.000000000000000000e+00
3.958702499999999873e+03 1.154054825999999956e+01 1.154792619999999914e+01 7.362762641999999857e+01 4.711859033000000352e+01 -1.472883664999999898e+00 1.007970032000000016e+00 -2.471169716000000127e-01 0.000000000000000000e+00 -2.478257461000000009e-02 0.000000000000000000e+00
3.965362500000000182e+03 1.155322510999999963e+01 1.157392676999999992e+01 9.515551304999999616e+01 3.558735544000000317e+01 -1.759567861000000066e+00 7.234129338000000464e-01 -3.857167322000000231e-01 0.000000000000000000e+00 -1.633188558000000026e-02 0.000000000000000000e+00
3.967080199999999877e+03 1.155600936999999995e+01 1.158188003999999971e+01 1.013273398999999984e+02 3.322843929999999801e+01 -1.833508243000000038e+00 6.498863256000000366e-01 -4.137700120000000203e-01 0.000000000000000000e+00 -1.633188558000000026e-02 0.000000000000000000e+00
3.973348199999999906e+03 1.156573988000000064e+01 1.161231225000000045e+01 9.456883587000000091e+01 3.586600842000000000e+01 1.740040859000000051e+00 -7.310457566000000407e-01 -4.518874118999999800e-01 0.000000000000000000e+00 -5.653794854999999800e-04 0.000000000000000000e+00
3.977974200000000110e+03 1.157424143999999977e+01 1.163098512000000007e+01 7.938141111999999566e+01 4.354517821999999683e+01 1.543016804999999936e+00 -9.289563625000000213e-01 -4.545028574000000154e-01 0.000000000000000000e+00 -5.653794854999999800e-04 0.000000000000000000e+00
3.985218199999999797e+03 1.159108233000000077e+01 1.165376080999999964e+01 5.926114749999999987e+01 5.924891857000000073e+01 1.234490596000000107e+00 -1.238870852000000022e+00 -4.585984664000000155e-01 0.000000000000000000e+00 -5.653794854999999800e-04 0.000000000000000000e+00
3.989258899999999812e+03 1.160290982000000071e+01 1.166375619999999991e+01 4.998012262999999678e+01 6.995924594999999613e+01 1.062394813000000049e+00 -1.411741016999999987e+00 -4.608829951999999786e-01 0.000000000000000000e+00 -5.653794854999999800e-04 0.000000000000000000e+00
3.996441200000000208e+03 1.162964732000000012e+01 1.167798924000000049e+01 3.691629995000000264e+01 9.244528094999999723e+01 7.564964432999999877e-01 -1.719015842999999988e+00 -4.649437202999999741e-01 0.000000000000000000e+00 -5.653794854999999800e-04 0.000000000000000000e+00
4.003150900000000092e+03 1.166179909000000059e+01 1.168849104000000061e+01 3.294519276999999846e+01 1.027963198000000062e+02 -6.548026586999999843e-01 1.855965362000000063e+00 -5.009179658000000313e-01 0.000000000000000000e+00 -1.774783728999999866e-02 0.000000000000000000e+00
4.014207899999999881e+03 1.170453310000000080e+01 1.170975263000000055e+01 5.272754891999999671e+01 6.703954197999999565e+01 -1.134322433999999991e+00 1.377893535999999974e+00 -6.971558026999999935e-01 0.000000000000000000e+00 -1.774783728999999866e-02 0.000000000000000000e+00
4.014207899999999881e+03 1.170453310000000080e+01 1.170975263000000055e+01 5.272754891999999671e+01 6.703954197999999565e+01 -1.134322433999999991e+00 1.377893535999999974e+00 -6.971558026999999935e-01 0.000000000000000000e+00 -1.774783728999999866e-02 0.000000000000000000e+00
4.029263600000000224e+03 1.173834182999999953e+01 1.175979534999999920e+01 9.671398381999999572e+01 3.534995321000000246e+01 -1.787257757999999974e+00 7.269298039999999572e-01 -9.643619165000000271e-01 0.000000000000000000e+00 -1.774783728999999866e-02 0.000000000000000000e+00
4.029663599999999860e+03 1.173899525000000033e+01 1.176161111999999953e+01 9.815072890000000427e+01 3.477532730000000072e+01 -1.804604950999999957e+00 7.096349925999999586e-01 -9.714610514000000530e-01 0.000000000000000000e+00 -1.774783728999999866e-02 0.000000000000000000e+00
4.030134599999999864e+03 1.173975242999999935e+01 1.176378751000000022e+01 9.986028756000000328e+01 3.411644288000000103e+01 -1.825031271000000066e+00 6.892703520999999833e-01 -9.798202826999999893e-01 0.000000000000000000e+00 -1.774783728999999866e-02 0.000000000000000000e+00
4.035148599999999988e+03 1.174730978000000015e+01 1.178867080000000023e+01 1.043862405999999936e+02 3.249911412000000155e+01 1.878810356000000015e+00 -6.374818312000000153e-01 -9.998776381999999741e-01 0.000000000000000000e+00 1.860750742999999971e-02 0.000000000000000000e+00
4.041767600000000130e+03 1.175874673000000037e+01 1.181705567999999928e+01 8.141577116000000558e+01 4.283400491999999815e+01 1.591573306999999993e+00 -9.239157815999999857e-01 -8.767145466000000331e-01 0.000000000000000000e+00 1.860750742999999971e-02 0.000000000000000000e+00
4.048235599999999977e+03 1.177318106000000064e+01 1.183802380000000021e+01 6.264264476999999687e+01 5.659616943999999705e+01 1.310889028999999928e+00 -1.203815282000000098e+00 -7.563611885000000035e-01 0.000000000000000000e+00 1.860750742999999971e-02 0.000000000000000000e+00
4.054703599999999824e+03 1.179209705000000064e+01 1.185395937999999916e+01 4.750045020999999679e+01 7.397911388999999360e+01 1.030204750000000002e+00 -1.483714782000000065e+00 -6.360078303999999738e-01 0.000000000000000000e+00 1.860750742999999971e-02 0.000000000000000000e+00
4.058629600000000210e+03 1.180643689999999957e+01 1.186178276999999959e+01 4.008016321000000204e+01 8.629625289999999893e+01 8.598326914999999682e-01 -1.653610489000000072e+00 -5.629547563000000254e-01 0.000000000000000000e+00 1.860750742999999971e-02 0.000000000000000000e+00
4.067146299999999883e+03 1.184601381999999958e+01 1.187549953999999985e+01 3.283821092000000164e+01 1.029425628000000046e+02 -6.314768028999999672e-01 1.845286481999999895e+00 -4.355803415000000234e-01 0.000000000000000000e+00 2.435743318999999789e-03 0.000000000000000000e+00
4.089688999999999851e+03 1.191709441999999974e+01 1.193154711999999940e+01 8.295453745000000367e+01 4.149265902999999867e+01 -1.591696398999999928e+00 8.806471353999999474e-01 -3.806721104999999938e-01 0.000000000000000000e+00 2.435743318999999789e-03 0.000000000000000000e+00
4.091748999999999796e+03 1.192089569000000004e+01 1.193980258999999933e+01 8.969308524999999577e+01 3.804598347999999675e+01 -1.679443312999999938e+00 7.924963347000000269e-01 -3.756544793000000104e-01 0.000000000000000000e+00 2.435743318999999789e-03 0.000000000000000000e+00
4.094487500000000182e+03 1.192551667999999943e+01 1.195192783999999975e+01 9.921083688999999595e+01 3.402639201000000213e+01 -1.796091335000000067e+00 6.753113989000000261e-01 -3.689841962000000031e-01 0.000000000000000000e+00 2.435743318999999789e-03 0.000000000000000000e+00
4.094910499999999956e+03 1.192619009999999946e+01 1.195392303000000034e+01 1.007379516999999964e+02 3.346273522999999983e+01 -1.814109269000000024e+00 6.572105306000000091e-01 -3.679538768000000237e-01 0.000000000000000000e+00 2.435743318999999789e-03 0.000000000000000000e+00
4.095061000000000149e+03 1.192642722999999982e+01 1.195464094999999993e+01 1.012849633999999952e+02 3.326588410000000096e+01 -1.820519905000000049e+00 6.507703872000000223e-01 -3.675872974000000126e-01 0.000000000000000000e+00 2.435743318999999789e-03 0.000000000000000000e+00
4.098791000000000167e+03 1.193208103999999992e+01 1.197320363000000043e+01 1.036151337999999953e+02 3.244171206000000041e+01 1.859238171000000106e+00 -6.223363510999999626e-01 -3.386552896999999729e-01 0.000000000000000000e+00 1.513911140999999946e-02 0.000000000000000000e+00
4.105411000000000058e+03 1.194359990000000060e+01 1.200171289000000030e+01 8.088406046000000060e+01 4.255287411999999847e+01 1.574497303000000015e+00 -9.049516501000000046e-01 -2.119851564000000133e-01 0.000000000000000000e+00 2.358980043999999929e-02 0.000000000000000000e+00
4.112070999999999913e+03 1.195861189000000024e+01 1.202339751000000057e+01 6.181980215000000101e+01 5.649932709000000131e+01 1.288035927999999997e+00 -1.189001508000000040e+00 -2.842849847000000069e-02 0.000000000000000000e+00 3.204048947000000258e-02 0.000000000000000000e+00
4.118720999999999549e+03 1.197838336000000048e+01 1.203977285999999935e+01 4.659120252000000306e+01 7.419765533999999718e+01 1.002004678999999898e+00 -1.472262320000000013e+00 2.110887146000000048e-01 0.000000000000000000e+00 4.049117850000000240e-02 0.000000000000000000e+00
4.125360999999999876e+03 1.200460398000000062e+01 1.205233190000000043e+01 3.518109969999999720e+01 9.562548214999999630e+01 7.164035572000000407e-01 -1.754649188999999998e+00 5.063974691999999500e-01 0.000000000000000000e+00 4.894186753000000223e-02 0.000000000000000000e+00
4.127318699999999808e+03 1.201381778999999916e+01 1.205547681000000004e+01 3.254094322000000261e+01 1.026591102000000006e+02 6.321975961000000366e-01 -1.838152605999999967e+00 6.022109632000000046e-01 0.000000000000000000e+00 4.894186753000000223e-02 0.000000000000000000e+00
4.137398699999999735e+03 1.206011902999999919e+01 1.207215736000000028e+01 4.211549628000000212e+01 8.121336773000000164e+01 -9.025188097999999881e-01 1.584108210999999988e+00 1.326688168000000001e+00 0.000000000000000000e+00 8.271299274000000479e-02 0.000000000000000000e+00
4.144038700000000063e+03 1.208194781000000084e+01 1.208706280000000000e+01 5.600036337000000231e+01 6.207660740000000033e+01 -1.188599065000000010e+00 1.297877587999999971e+00 1.902346627000000012e+00 0.000000000000000000e+00 9.116368177000000461e-02 0.000000000000000000e+00
